237,1209,3.99868974027,1109970597
204,1617,4.09769345413,1226321441
5,1580,3.72638499164,949919978
474,89745,3.78148298369,1425643497
548,1923,3.66787918803,1000729826
389,785,3.23962480325,946509305
464,1544,2.64129171141,1050439528
608,32,3.85769434359,1113319713
213,58299,3.57884487765,1228374469
518,2,3.34622572407,846450065
314,364,3.73356305854,1101033255
600,2136,2.9324659053,1306107948
164,153,2.70812750592,1390767109
546,110,3.94257589822,938568473
16,7346,3.50204472049,1465954961
76,2707,3.66305673902,1143048602
481,1059,3.44903904404,1339455255
166,539,3.37654975473,1111981315
223,3566,3.25633276947,960919546
453,1269,3.84632505745,989112182
68,609,3.10703544013,854711916
84,5902,3.81764641239,1156206646
233,1580,3.72577518748,955086826
522,858,4.62645897461,1370072258
398,2989,3.75969667985,1268904333
402,1215,3.67092921805,977458248
359,2054,2.64944796374,957481256
627,2888,3.15489029282,974769117
510,1228,4.59870519982,939326537
194,2145,3.46429336996,971216703
548,6620,3.66308331076,1099106625
548,1248,3.99858228124,974779724
312,2918,4.16940681705,1077052514
577,435,2.44443885477,1005426349
312,4585,3.73272007518,1093022303
16,106916,3.65314572026,1416120141
389,2639,3.5726440993,946528997
263,344,2.88991754366,1433900945
599,296,4.2542979175,1008571588
462,420,2.62030040084,1091049709
272,1375,3.23075595749,1107785121
586,940,3.81888047296,975365053
378,1848,3.09778137353,1187053762
418,2109,3.60165912804,1112587403
453,6385,3.38716653186,1133735157
286,288,3.32291366582,965091512
418,3551,3.67384397065,1112672411
106,2762,4.08855702848,1086960054
548,804,3.10748445827,1145756452
464,3623,2.76000088816,1051214702
74,61024,3.66549128977,1457597334
604,1320,3.17746766685,868356377
493,1625,4.01809758709,898107529
453,4326,3.74339510604,1002940480
581,2699,2.67791802802,1165292693
233,3468,3.97331943636,955092512
16,2232,3.90905731419,997938466
597,5952,4.07728812228,1138658336
473,2951,3.96503892738,944061874
233,520,2.97257919329,955091901
294,4306,3.87146390239,1064617001
24,36535,3.51003642186,1148728385
406,2115,3.83075110407,1097769338
9,2502,3.98002250922,1154464889
323,910,3.98095108385,974697728
123,1,3.84050173149,832773057
381,1682,3.92081059482,949374401
403,31696,3.31291537118,1443394691
359,344,2.90340134723,957795265
312,2762,4.08884361788,1076968716
16,1997,3.87576606767,997938255
544,1460,3.60539823248,866932056
221,3702,3.76391404355,970595195
158,88163,3.6632258625,1344509722
233,3296,3.47341328513,955085053
510,4979,3.77008428159,1037842602
503,750,4.2243298288,861322481
588,2959,4.30258870305,1111370861
5,2124,3.34943384669,949919763
197,2906,2.93661962646,959224316
606,1033,3.57236693786,980177649
472,594,3.64928794081,1239658699
120,2411,3.14991364164,913233296
389,2560,3.5823930545,965182512
558,3271,3.76325936193,1285960574
196,2132,4.06726491473,977755058
634,161,3.80070471254,848518115
312,95,3.0567378278,898008040
461,2490,3.51849272145,1072838804
71,711,3.33820904032,853954656
26,1409,3.09644968172,859625845
34,2891,3.80761456944,1032859119
190,2995,2.56834718033,968093085
469,53322,3.43088280992,1296197069
231,56715,3.53974889807,1424847021
389,3452,3.21430398264,965181589
300,51380,3.21430398264,1344182149
359,3497,3.51935410667,957481199
526,2105,3.49615267934,1024929048
154,1777,3.15168840188,1046739964
514,527,4.26112784787,843771936
23,555,3.79872609438,1131663369
57,56174,3.40083822699,1470350845
296,2081,3.78694451234,1112545252
655,597,3.28006045753,1145391843
381,802,3.37079608428,949384786
154,4886,3.94607537958,1046739947
244,552,3.06165985617,1094224559
538,1104,3.86990985969,879502709
24,3168,3.78670130695,1148672142
554,102123,3.71331986744,1423011755
269,3623,2.73505222955,1314895144
570,2006,3.35633488383,965068186
439,1682,3.92081059482,1472551045
106,458,3.58778714991,1085640697
221,480,3.65668242463,970503606
354,4489,3.38078962831,1113054646
666,2628,3.05723874302,1010197561
553,377,3.54718894342,843322618
112,4975,3.01650163333,1097431446
353,68157,4.25330813078,1420521137
545,1680,3.72073014414,1435790608
208,44,2.77529796113,1258439788
24,1263,3.99019918288,1148778787
565,2616,2.65030923471,974839236
391,52,3.53200572095,867072918
440,4489,3.42739225071,1041115325
565,2269,2.95201382121,974843382
82,31930,2.95201382121,1307180362
22,1031,3.72077692362,853852140
511,1230,4.11767434469,952328805
660,194,4.05541444971,834598281
284,7153,4.07066052966,1165210601
267,587,3.32971854131,840703344
413,1760,2.59006306801,993092421
510,1186,3.92981059582,940015597
201,63113,3.42505514542,1438019495
526,788,3.02842184249,1024929440
295,1064,3.21424449551,1047072640
288,95313,3.21424449551,1470888625
604,442,2.94350828521,868356767
294,1717,2.99369702387,1064615907
346,4370,2.88894073488,1106948998
364,1760,2.52126578822,942345331
423,377,3.54063963886,980860586
482,32,3.85769434359,1437001138
31,6115,3.48689225798,1043687014
642,64,2.9375625654,834802028
625,99992,2.9375625654,1374953846
613,61024,3.66549128977,1455642959
275,345,3.67038139324,1074104302
417,288,3.32738818194,841446684
397,533,3.50642334675,834999054
293,6944,3.59464754615,1140050749
565,535,3.98515930219,974712294
244,5388,3.44447461101,1100510434
120,1965,3.4555665961,945995181
565,324,3.44780786832,974837128
188,1097,3.7983470041,1228072722
461,2405,3.35181752769,1072838390
458,3285,3.11257174085,1471387085
355,165,3.36164135925,846062521
625,4487,3.00988071547,1157273661
458,97923,3.51747200715,1471386120
510,2302,3.56419829256,939329252
473,551,3.68403532221,958950245
235,2857,3.64875776226,1213808043
576,911,4.07653562922,1012593636
473,930,3.97574003179,944062114
668,151,3.6055781403,847271431
431,42738,3.34252266446,1148090947
295,4388,2.74792829768,1092067676
389,3145,3.56904044726,965181775
526,1967,3.5914326175,1024929350
125,6942,3.63217151738,1147861798
609,1259,4.22078947497,939462104
403,106920,4.00828391909,1462947321
39,364,3.72585551168,1389806534
325,2028,3.89111789752,1451519698
196,1964,3.72595312933,977755058
655,802,3.3718196308,1145392192
16,1831,2.38720654227,1166586439
523,19,2.43624871387,1391351897
206,58025,3.14389458205,1442152400
131,953,4.16737638791,1138999770
269,110,3.92655203675,1314894053
95,70286,3.9950877388,1291779687
548,4474,3.53123401115,1022678648
119,674,2.96055794543,951009005
208,779,3.43125740256,1258440296
270,1619,3.46976763313,883223474
665,71535,3.47142465347,1343747128
106,431,3.71514279504,1086095202
18,6790,3.54568177099,1127475092
120,2617,3.22673596928,945993697
284,33004,3.42423902896,1117946157
453,104,3.30163356885,976421834
119,260,4.20888120021,951008797
527,1,3.8223010815,1428641074
435,107,3.43847790292,886373716
387,306,4.19689469487,1047113156
519,158,2.89447216347,945369320
476,8972,3.53806097918,1447072593
599,4489,3.41962514697,1057554801
188,2599,4.0497562876,1228073080
49,5349,3.60972950202,1322167657
531,832,3.52262639032,879014545
389,3117,3.35640250921,965181806
409,541,4.06223210419,933032411
300,1729,3.68783161737,1344181196
605,2953,2.71622294011,1277532716
300,849,2.83979776197,1344177232
327,3308,3.50060847199,966009788
388,1281,3.89612023251,974682905
263,100159,3.52053073429,1433901145
565,1060,4.27314030136,974711674
49,61240,3.70727450633,1305605640
18,6584,3.47968599708,1127475452
425,1250,4.30112651091,1088826555
16,117176,3.75875656133,1425875426
635,355,2.20275741393,1309492267
389,2490,3.51849272145,946509381
625,7143,3.62916899337,1111924609
545,98154,3.72074964156,1435790186
400,593,4.19368051505,841562177
23,6365,3.29560445315,1131663156
214,52885,3.76886798398,1462638917
233,1590,3.02011888596,955086434
244,6503,2.27570121051,1100510571
506,930,3.97574003179,1340405741
120,2155,3.50643260771,952582538
464,457,3.8705137577,1049913035
189,368,3.5183848423,841064018
565,39,3.51488834299,974714239
58,1459,2.87191982101,907762885
417,593,4.19368051505,841446638
21,1,3.82549587645,1238729767
87,780,3.41134961911,848159406
44,3156,3.12599332051,974770248
379,1120,3.65321298021,1443294063
111,227,3.29324781497,840100758
213,2642,2.38315139465,1228087088
519,7,3.24072847061,945361906
74,52952,3.70267475827,1255502672
160,913,4.37243791546,1183518836
403,8644,3.34631651459,1443394485
179,1348,3.70679367145,1437428224
429,1080,3.97837350354,1304142495
158,1961,3.98847020701,1292893076
451,4235,4.15026123106,1475737258
576,57,3.30833306489,1012606184
548,76293,3.42569966027,1285807709
188,953,4.16048091525,1230361942
581,4886,3.9353112695,1155484618
469,1997,3.86293880779,1296197034
593,1371,3.06301953865,995421702
653,49286,3.63749782582,1440265591
178,442,2.94350828521,907380203
650,364,3.74311121362,834424884
283,1097,3.80516298684,1111611848
214,1275,3.58490588357,1462639102
548,4927,3.58490588357,1053171780
243,380,3.4387669625,956683116
53,8368,3.72798233472,1231767956
192,161,3.80593882494,839925587
214,8870,3.46898224051,1462644086
